#size(cm)    E(eV)        Qabs         Qsca         g(cos)       
1.585000e-07 2.081319e-01 1.584000e-04 2.655000e-12 8.380000e-07 
1.585000e-07 2.204947e-01 1.560000e-04 3.644000e-12 9.410000e-07 
1.585000e-07 2.335359e-01 1.646000e-04 3.648000e-12 7.240000e-07 
1.585000e-07 2.473747e-01 1.667000e-04 4.806000e-12 8.190000e-07 
1.585000e-07 2.620122e-01 1.708000e-04 6.270000e-12 9.250000e-07 
1.585000e-07 2.775558e-01 1.762000e-04 8.126000e-12 1.040000e-06 
1.585000e-07 2.940104e-01 1.828000e-04 1.047000e-11 1.180000e-06 
1.585000e-07 3.114398e-01 1.894000e-04 1.343000e-11 1.320000e-06 
1.585000e-07 3.299207e-01 1.961000e-04 1.717000e-11 1.490000e-06 
1.585000e-07 3.494481e-01 2.032000e-04 2.189000e-11 1.680000e-06 
1.585000e-07 3.701021e-01 2.104000e-04 2.783000e-11 1.890000e-06 
1.585000e-07 3.921069e-01 2.169000e-04 3.535000e-11 2.120000e-06 
1.585000e-07 4.153574e-01 2.242000e-04 4.485000e-11 2.380000e-06 
1.585000e-07 4.399723e-01 2.323000e-04 5.685000e-11 2.680000e-06 
1.585000e-07 4.659308e-01 2.411000e-04 7.199000e-11 3.010000e-06 
1.585000e-07 4.935676e-01 2.505000e-04 9.106000e-11 3.380000e-06 
1.585000e-07 5.229194e-01 2.609000e-04 1.151000e-10 3.790000e-06 
1.585000e-07 5.537481e-01 2.718000e-04 1.454000e-10 4.260000e-06 
1.585000e-07 5.867685e-01 2.835000e-04 1.835000e-10 4.780000e-06 
1.585000e-07 6.214747e-01 2.960000e-04 2.315000e-10 5.370000e-06 
1.585000e-07 6.580902e-01 3.092000e-04 2.920000e-10 6.020000e-06 
1.585000e-07 6.973239e-01 3.235000e-04 3.683000e-10 6.760000e-06 
1.585000e-07 7.384407e-01 3.392000e-04 4.642000e-10 7.590000e-06 
1.585000e-07 7.822347e-01 3.564000e-04 5.847000e-10 8.510000e-06 
1.585000e-07 8.287713e-01 3.744000e-04 7.364000e-10 9.550000e-06 
1.585000e-07 8.774536e-01 3.933000e-04 9.275000e-10 1.070000e-05 
1.585000e-07 9.294167e-01 4.132000e-04 1.168000e-09 1.200000e-05 
1.585000e-07 9.847831e-01 4.343000e-04 1.471000e-09 1.350000e-05 
1.585000e-07 1.042760e+00 4.579000e-04 1.852000e-09 1.510000e-05 
1.585000e-07 1.105028e+00 4.831000e-04 2.333000e-09 1.700000e-05 
1.585000e-07 1.170767e+00 5.097000e-04 2.937000e-09 1.910000e-05 
1.585000e-07 1.239842e+00 5.380000e-04 3.697000e-09 2.140000e-05 
1.585000e-07 1.313253e+00 5.682000e-04 4.654000e-09 2.400000e-05 
1.585000e-07 1.391049e+00 6.001000e-04 5.859000e-09 2.690000e-05 
1.585000e-07 1.473546e+00 6.336000e-04 7.378000e-09 3.020000e-05 
1.585000e-07 1.560924e+00 6.688000e-04 9.294000e-09 3.390000e-05 
1.585000e-07 1.653343e+00 7.058000e-04 1.171000e-08 3.810000e-05 
1.585000e-07 1.751437e+00 7.448000e-04 1.476000e-08 4.270000e-05 
1.585000e-07 1.855218e+00 7.861000e-04 1.860000e-08 4.790000e-05 
1.585000e-07 1.964884e+00 8.300000e-04 2.346000e-08 5.380000e-05 
1.585000e-07 2.081319e+00 8.765000e-04 2.960000e-08 6.040000e-05 
1.585000e-07 2.204947e+00 9.255000e-04 3.736000e-08 6.780000e-05 
1.585000e-07 2.335359e+00 9.773000e-04 4.719000e-08 7.620000e-05 
1.585000e-07 2.473747e+00 1.032000e-03 5.963000e-08 8.550000e-05 
1.585000e-07 2.620122e+00 1.089000e-03 7.541000e-08 9.600000e-05 
1.585000e-07 2.775558e+00 1.149000e-03 9.545000e-08 1.080000e-04 
1.585000e-07 2.940104e+00 1.212000e-03 1.210000e-07 1.210000e-04 
1.585000e-07 3.114398e+00 1.278000e-03 1.535000e-07 1.360000e-04 
1.585000e-07 3.299207e+00 1.344000e-03 1.950000e-07 1.530000e-04 
1.585000e-07 3.494481e+00 1.413000e-03 2.483000e-07 1.720000e-04 
1.585000e-07 3.701021e+00 1.484000e-03 3.166000e-07 1.940000e-04 
1.585000e-07 3.921069e+00 1.556000e-03 4.047000e-07 2.180000e-04 
1.585000e-07 4.153574e+00 1.627000e-03 5.189000e-07 2.460000e-04 
1.585000e-07 4.399723e+00 1.699000e-03 6.675000e-07 2.770000e-04 
1.585000e-07 4.659308e+00 1.767000e-03 8.627000e-07 3.130000e-04 
1.585000e-07 4.935676e+00 1.830000e-03 1.121000e-06 3.540000e-04 
1.585000e-07 5.229194e+00 1.800000e-03 1.469000e-06 4.020000e-04 
1.585000e-07 5.537481e+00 1.972000e-03 1.956000e-06 4.580000e-04 
1.585000e-07 5.867685e+00 2.837000e-03 2.624000e-06 5.230000e-04 
1.585000e-07 6.214747e+00 4.023000e-03 3.528000e-06 5.980000e-04 
1.585000e-07 6.580902e+00 5.945000e-03 4.814000e-06 6.880000e-04 
1.585000e-07 6.973239e+00 9.193000e-03 6.603000e-06 7.940000e-04 
1.585000e-07 7.384407e+00 1.339000e-02 9.134000e-06 9.180000e-04 
1.585000e-07 7.822347e+00 1.932000e-02 1.314000e-05 1.080000e-03 
1.585000e-07 8.287713e+00 3.899000e-02 2.022000e-05 1.220000e-03 
1.585000e-07 8.774536e+00 7.028000e-02 2.283000e-05 1.100000e-03 
1.585000e-07 9.294167e+00 6.674000e-02 2.672000e-05 1.260000e-03 
1.585000e-07 9.847831e+00 7.398000e-02 3.384000e-05 1.390000e-03 
1.585000e-07 1.042760e+01 9.283000e-02 4.626000e-05 1.480000e-03 
1.585000e-07 1.105028e+01 1.081000e-01 5.891000e-05 1.590000e-03 
1.585000e-07 1.170767e+01 1.330000e-01 8.474000e-05 1.680000e-03 
1.585000e-07 1.239842e+01 1.712000e-01 1.133000e-04 1.680000e-03 
1.585000e-07 1.313253e+01 2.050000e-01 1.454000e-04 1.750000e-03 
1.585000e-07 1.391049e+01 2.317000e-01 1.683000e-04 1.880000e-03 
1.585000e-07 1.473546e+01 2.507000e-01 2.166000e-04 2.080000e-03 
1.585000e-07 1.560924e+01 2.997000e-01 3.018000e-04 2.190000e-03 
1.585000e-07 1.653343e+01 3.574000e-01 4.127000e-04 2.300000e-03 
1.585000e-07 1.751437e+01 3.943000e-01 5.165000e-04 2.520000e-03 
1.585000e-07 1.855218e+01 4.012000e-01 6.049000e-04 2.820000e-03 
1.585000e-07 1.964884e+01 3.369000e-01 5.799000e-04 3.250000e-03 
1.585000e-07 2.081319e+01 2.097000e-01 3.534000e-04 3.860000e-03 
1.585000e-07 2.204947e+01 1.678000e-01 2.252000e-04 4.540000e-03 
1.585000e-07 2.335359e+01 1.571000e-01 2.065000e-04 5.180000e-03 
1.585000e-07 2.473747e+01 1.500000e-01 2.027000e-04 5.890000e-03 
1.585000e-07 2.620122e+01 1.446000e-01 2.071000e-04 6.670000e-03 
1.585000e-07 2.775558e+01 1.399000e-01 2.161000e-04 7.540000e-03 
1.585000e-07 2.940104e+01 1.354000e-01 2.280000e-04 8.510000e-03 
1.585000e-07 3.114398e+01 1.308000e-01 2.418000e-04 9.590000e-03 
1.585000e-07 3.299207e+01 1.261000e-01 2.566000e-04 1.080000e-02 
1.585000e-07 3.494481e+01 1.211000e-01 2.720000e-04 1.220000e-02 
1.585000e-07 3.701021e+01 1.159000e-01 2.874000e-04 1.370000e-02 
1.585000e-07 3.921069e+01 1.103000e-01 3.021000e-04 1.540000e-02 
1.585000e-07 4.153574e+01 1.047000e-01 3.161000e-04 1.740000e-02 
1.585000e-07 4.399723e+01 9.877000e-02 3.282000e-04 1.960000e-02 
1.585000e-07 4.659308e+01 9.291000e-02 3.385000e-04 2.200000e-02 
1.585000e-07 4.935676e+01 8.693000e-02 3.452000e-04 2.480000e-02 
1.585000e-07 5.229194e+01 8.097000e-02 3.459000e-04 2.790000e-02 
1.585000e-07 5.537481e+01 7.818000e-02 3.564000e-04 3.150000e-02 
1.585000e-07 5.867685e+01 7.398000e-02 3.658000e-04 3.540000e-02 
1.585000e-07 6.214747e+01 6.992000e-02 3.640000e-04 3.990000e-02 
1.585000e-07 6.580902e+01 7.237000e-02 3.961000e-04 4.490000e-02 
1.585000e-07 6.973239e+01 6.816000e-02 4.276000e-04 5.050000e-02 
1.585000e-07 7.384407e+01 6.427000e-02 4.432000e-04 5.690000e-02 
1.585000e-07 7.822347e+01 6.060000e-02 4.535000e-04 6.400000e-02 
1.585000e-07 8.287713e+01 5.704000e-02 4.606000e-04 7.210000e-02 
1.585000e-07 8.774536e+01 5.349000e-02 4.601000e-04 8.120000e-02 
1.585000e-07 9.294167e+01 5.259000e-02 4.586000e-04 9.150000e-02 
1.585000e-07 9.847831e+01 5.125000e-02 4.894000e-04 1.030000e-01 
1.585000e-07 1.042760e+02 4.763000e-02 5.020000e-04 1.160000e-01 
1.585000e-07 1.105028e+02 4.402000e-02 4.695000e-04 1.310000e-01 
1.585000e-07 1.170767e+02 5.316000e-02 4.940000e-04 1.470000e-01 
1.585000e-07 1.239842e+02 4.941000e-02 6.054000e-04 1.660000e-01 
1.585000e-07 1.313253e+02 4.556000e-02 6.330000e-04 1.870000e-01 
1.585000e-07 1.391049e+02 4.183000e-02 6.363000e-04 2.100000e-01 
1.585000e-07 1.473546e+02 3.825000e-02 6.268000e-04 2.360000e-01 
1.585000e-07 1.560924e+02 3.487000e-02 6.066000e-04 2.650000e-01 
1.585000e-07 1.653343e+02 3.172000e-02 5.650000e-04 2.970000e-01 
1.585000e-07 1.751437e+02 3.148000e-02 5.848000e-04 3.330000e-01 
1.585000e-07 1.855218e+02 2.858000e-02 5.681000e-04 3.720000e-01 
1.585000e-07 1.964884e+02 2.588000e-02 5.414000e-04 4.140000e-01 
1.585000e-07 2.081319e+02 2.342000e-02 5.107000e-04 4.590000e-01 
1.585000e-07 2.204947e+02 2.109000e-02 4.768000e-04 5.060000e-01 
1.585000e-07 2.335359e+02 1.898000e-02 4.417000e-04 5.540000e-01 
1.585000e-07 2.473747e+02 1.707000e-02 4.072000e-04 6.010000e-01 
1.585000e-07 2.620122e+02 1.531000e-02 3.740000e-04 6.450000e-01 
1.585000e-07 2.775558e+02 1.371000e-02 3.425000e-04 6.860000e-01 
1.585000e-07 2.940104e+02 1.225000e-02 3.131000e-04 7.200000e-01 
1.585000e-07 3.114398e+02 1.093000e-02 2.860000e-04 7.470000e-01 
1.585000e-07 3.299207e+02 9.726000e-03 2.608000e-04 7.670000e-01 
1.585000e-07 3.494481e+02 8.635000e-03 2.370000e-04 7.820000e-01 
1.585000e-07 3.701021e+02 7.649000e-03 2.145000e-04 7.940000e-01 
1.585000e-07 3.921069e+02 6.766000e-03 1.929000e-04 8.070000e-01 
1.585000e-07 4.153574e+02 5.986000e-03 1.726000e-04 8.210000e-01 
1.585000e-07 4.399723e+02 5.255000e-03 1.513000e-04 8.380000e-01 
1.585000e-07 4.659308e+02 4.585000e-03 1.303000e-04 8.550000e-01 
1.585000e-07 4.935676e+02 4.013000e-03 1.069000e-04 8.720000e-01 
1.585000e-07 5.229194e+02 3.509000e-03 6.360000e-05 8.850000e-01 
1.585000e-07 5.537481e+02 8.310000e-03 9.264000e-05 8.940000e-01 
1.585000e-07 5.867685e+02 7.418000e-03 9.565000e-05 9.010000e-01 
1.585000e-07 6.214747e+02 6.571000e-03 9.214000e-05 9.080000e-01 
1.585000e-07 6.580902e+02 5.792000e-03 8.309000e-05 9.170000e-01 
1.585000e-07 6.973239e+02 5.079000e-03 7.128000e-05 9.270000e-01 
1.585000e-07 7.384407e+02 4.436000e-03 4.436000e-05 9.340000e-01 
1.585000e-07 7.822347e+02 7.098000e-03 7.001000e-05 9.380000e-01 
1.585000e-07 8.287713e+02 6.208000e-03 6.556000e-05 9.430000e-01 
1.585000e-07 8.774536e+02 6.028000e-03 6.721000e-05 9.490000e-01 
1.585000e-07 9.294167e+02 5.281000e-03 6.360000e-05 9.540000e-01 
1.585000e-07 9.847831e+02 4.614000e-03 5.869000e-05 9.580000e-01 
1.585000e-07 1.042760e+03 4.021000e-03 5.371000e-05 9.620000e-01 
1.585000e-07 1.105028e+03 3.477000e-03 4.860000e-05 9.660000e-01 
1.585000e-07 1.170767e+03 3.002000e-03 4.356000e-05 9.690000e-01 
1.585000e-07 1.239842e+03 2.580000e-03 3.820000e-05 9.710000e-01 

2.512000e-07 1.239842e-03 3.443000e-07 1.007000e-19 0.000000e+00 
2.512000e-07 1.313253e-03 3.863000e-07 1.268000e-19 0.000000e+00 
2.512000e-07 1.391049e-03 4.335000e-07 1.596000e-19 0.000000e+00 
2.512000e-07 1.473546e-03 4.864000e-07 2.010000e-19 0.000000e+00 
2.512000e-07 1.560924e-03 5.458000e-07 2.530000e-19 0.000000e+00 
2.512000e-07 1.653343e-03 6.125000e-07 3.185000e-19 0.000000e+00 
2.512000e-07 1.751437e-03 6.873000e-07 4.010000e-19 0.000000e+00 
2.512000e-07 1.855218e-03 7.712000e-07 5.048000e-19 0.000000e+00 
2.512000e-07 1.964884e-03 8.654000e-07 6.355000e-19 0.000000e+00 
2.512000e-07 2.081319e-03 9.711000e-07 8.001000e-19 0.000000e+00 
2.512000e-07 2.204947e-03 1.090000e-06 1.007000e-18 0.000000e+00 
2.512000e-07 2.335359e-03 1.223000e-06 1.268000e-18 0.000000e+00 
2.512000e-07 2.473747e-03 1.372000e-06 1.597000e-18 0.000000e+00 
2.512000e-07 2.620122e-03 1.540000e-06 2.010000e-18 0.000000e+00 
2.512000e-07 2.775558e-03 1.729000e-06 2.531000e-18 0.000000e+00 
2.512000e-07 2.940104e-03 1.941000e-06 3.186000e-18 0.000000e+00 
2.512000e-07 3.114398e-03 2.178000e-06 4.011000e-18 0.000000e+00 
2.512000e-07 3.299207e-03 2.445000e-06 5.050000e-18 0.000000e+00 
2.512000e-07 3.494481e-03 2.744000e-06 6.359000e-18 0.000000e+00 
2.512000e-07 3.701021e-03 3.081000e-06 8.005000e-18 0.000000e+00 
2.512000e-07 3.921069e-03 3.459000e-06 1.008000e-17 0.000000e+00 
2.512000e-07 4.153574e-03 3.884000e-06 1.269000e-17 0.000000e+00 
2.512000e-07 4.399723e-03 4.361000e-06 1.598000e-17 0.000000e+00 
2.512000e-07 4.659308e-03 4.897000e-06 2.012000e-17 0.000000e+00 
2.512000e-07 4.935676e-03 5.499000e-06 2.533000e-17 0.000000e+00 
2.512000e-07 5.229194e-03 6.177000e-06 3.190000e-17 0.000000e+00 
2.512000e-07 5.537481e-03 6.940000e-06 4.016000e-17 0.000000e+00 
2.512000e-07 5.867685e-03 7.798000e-06 5.056000e-17 0.000000e+00 
2.512000e-07 6.214747e-03 8.763000e-06 6.367000e-17 0.000000e+00 
2.512000e-07 6.580902e-03 9.846000e-06 8.017000e-17 0.000000e+00 
2.512000e-07 6.973239e-03 1.106000e-05 1.010000e-16 0.000000e+00 
2.512000e-07 7.384407e-03 1.244000e-05 1.271000e-16 0.000000e+00 
2.512000e-07 7.822347e-03 1.399000e-05 1.601000e-16 0.000000e+00 
2.512000e-07 8.287713e-03 1.573000e-05 2.016000e-16 0.000000e+00 
2.512000e-07 8.774536e-03 1.770000e-05 2.539000e-16 0.000000e+00 
2.512000e-07 9.294167e-03 1.993000e-05 3.198000e-16 0.000000e+00 
2.512000e-07 9.847831e-03 2.243000e-05 4.028000e-16 0.000000e+00 
2.512000e-07 1.042760e-02 2.526000e-05 5.074000e-16 0.000000e+00 
2.512000e-07 1.105028e-02 2.844000e-05 6.392000e-16 0.000000e+00 
2.512000e-07 1.170767e-02 3.207000e-05 8.050000e-16 0.000000e+00 
2.512000e-07 1.239842e-02 3.616000e-05 1.014000e-15 0.000000e+00 
2.512000e-07 1.313253e-02 4.080000e-05 1.277000e-15 0.000000e+00 
2.512000e-07 1.391049e-02 4.604000e-05 1.609000e-15 0.000000e+00 
2.512000e-07 1.473546e-02 5.200000e-05 2.026000e-15 0.000000e+00 
2.512000e-07 1.560924e-02 5.876000e-05 2.552000e-15 0.000000e+00 
2.512000e-07 1.653343e-02 6.636000e-05 3.215000e-15 0.000000e+00 
2.512000e-07 1.751437e-02 7.505000e-05 4.048000e-15 0.000000e+00 
2.512000e-07 1.855218e-02 8.491000e-05 5.096000e-15 0.000000e+00 
2.512000e-07 1.964884e-02 9.607000e-05 6.414000e-15 0.000000e+00 
2.512000e-07 2.081319e-02 1.087000e-04 8.072000e-15 0.000000e+00 
2.512000e-07 2.204947e-02 1.229000e-04 1.015000e-14 0.000000e+00 
2.512000e-07 2.335359e-02 1.390000e-04 1.276000e-14 0.000000e+00 
2.512000e-07 2.473747e-02 1.570000e-04 1.603000e-14 0.000000e+00 
2.512000e-07 2.620122e-02 1.773000e-04 2.013000e-14 0.000000e+00 
2.512000e-07 2.775558e-02 2.001000e-04 2.527000e-14 0.000000e+00 
2.512000e-07 2.940104e-02 2.257000e-04 3.169000e-14 0.000000e+00 
2.512000e-07 3.114398e-02 2.540000e-04 3.964000e-14 0.000000e+00 
2.512000e-07 3.299207e-02 2.853000e-04 4.957000e-14 0.000000e+00 
2.512000e-07 3.494481e-02 3.188000e-04 6.214000e-14 0.000000e+00 
2.512000e-07 3.701021e-02 3.568000e-04 7.790000e-14 0.000000e+00 
2.512000e-07 3.921069e-02 4.020000e-04 9.758000e-14 0.000000e+00 
2.512000e-07 4.153574e-02 4.539000e-04 1.221000e-13 0.000000e+00 
2.512000e-07 4.399723e-02 5.118000e-04 1.521000e-13 0.000000e+00 
2.512000e-07 4.659308e-02 5.784000e-04 1.896000e-13 0.000000e+00 
2.512000e-07 4.935676e-02 6.556000e-04 2.365000e-13 0.000000e+00 
2.512000e-07 5.229194e-02 7.413000e-04 2.923000e-13 0.000000e+00 
2.512000e-07 5.537481e-02 8.415000e-04 3.613000e-13 0.000000e+00 
2.512000e-07 5.867685e-02 9.575000e-04 4.404000e-13 0.000000e+00 
2.512000e-07 6.214747e-02 1.096000e-03 5.308000e-13 0.000000e+00 
2.512000e-07 6.580902e-02 1.219000e-03 5.933000e-13 0.000000e+00 
2.512000e-07 6.973239e-02 1.224000e-03 6.095000e-13 0.000000e+00 
2.512000e-07 7.384407e-02 1.113000e-03 6.164000e-13 0.000000e+00 
2.512000e-07 7.822347e-02 9.521000e-04 6.712000e-13 0.000000e+00 
2.512000e-07 8.287713e-02 7.656000e-04 1.281000e-12 3.340000e-07 
2.512000e-07 8.774536e-02 7.272000e-04 1.196000e-12 2.980000e-07 
2.512000e-07 9.294167e-02 8.688000e-04 1.843000e-12 3.490000e-07 
2.512000e-07 9.847831e-02 1.147000e-03 2.656000e-12 3.780000e-07 
2.512000e-07 1.042760e-01 1.524000e-03 3.664000e-12 3.850000e-07 
2.512000e-07 1.105028e-01 1.982000e-03 4.854000e-12 3.830000e-07 
2.512000e-07 1.170767e-01 2.617000e-03 6.407000e-12 3.720000e-07 
2.512000e-07 1.239842e-01 3.177000e-03 7.148000e-12 3.820000e-07 
2.512000e-07 1.313253e-01 3.547000e-03 7.197000e-12 4.070000e-07 
2.512000e-07 1.391049e-01 2.262000e-03 3.497000e-12 9.410000e-07 
2.512000e-07 1.473546e-01 1.572000e-03 1.905000e-12 1.060000e-06 
2.512000e-07 1.560924e-01 7.517000e-04 1.012000e-12 1.180000e-06 
2.512000e-07 1.653343e-01 3.317000e-04 2.336000e-12 1.330000e-06 
2.512000e-07 1.751437e-01 2.604000e-04 4.935000e-12 1.490000e-06 
2.512000e-07 1.855218e-01 2.736000e-04 6.419000e-12 1.090000e-06 
2.512000e-07 1.964884e-01 2.718000e-04 9.240000e-12 1.240000e-06 
2.512000e-07 2.081319e-01 2.655000e-04 1.278000e-11 1.410000e-06 
2.512000e-07 2.204947e-01 2.612000e-04 1.728000e-11 1.600000e-06 
2.512000e-07 2.335359e-01 2.609000e-04 2.302000e-11 1.820000e-06 
2.512000e-07 2.473747e-01 2.642000e-04 3.032000e-11 2.060000e-06 
2.512000e-07 2.620122e-01 2.707000e-04 3.956000e-11 2.320000e-06 
2.512000e-07 2.775558e-01 2.793000e-04 5.127000e-11 2.620000e-06 
2.512000e-07 2.940104e-01 2.897000e-04 6.606000e-11 2.950000e-06 
2.512000e-07 3.114398e-01 3.003000e-04 8.473000e-11 3.330000e-06 
2.512000e-07 3.299207e-01 3.108000e-04 1.083000e-10 3.740000e-06 
2.512000e-07 3.494481e-01 3.220000e-04 1.381000e-10 4.210000e-06 
2.512000e-07 3.701021e-01 3.335000e-04 1.756000e-10 4.740000e-06 
2.512000e-07 3.921069e-01 3.438000e-04 2.230000e-10 5.320000e-06 
2.512000e-07 4.153574e-01 3.553000e-04 2.830000e-10 5.980000e-06 
2.512000e-07 4.399723e-01 3.682000e-04 3.587000e-10 6.720000e-06 
2.512000e-07 4.659308e-01 3.821000e-04 4.542000e-10 7.550000e-06 
2.512000e-07 4.935676e-01 3.971000e-04 5.745000e-10 8.480000e-06 
2.512000e-07 5.229194e-01 4.135000e-04 7.262000e-10 9.530000e-06 
2.512000e-07 5.537481e-01 4.307000e-04 9.173000e-10 1.070000e-05 
2.512000e-07 5.867685e-01 4.493000e-04 1.158000e-09 1.200000e-05 
2.512000e-07 6.214747e-01 4.691000e-04 1.461000e-09 1.350000e-05 
2.512000e-07 6.580902e-01 4.901000e-04 1.843000e-09 1.510000e-05 
2.512000e-07 6.973239e-01 5.127000e-04 2.324000e-09 1.700000e-05 
2.512000e-07 7.384407e-01 5.376000e-04 2.929000e-09 1.910000e-05 
2.512000e-07 7.822347e-01 5.649000e-04 3.689000e-09 2.140000e-05 
2.512000e-07 8.287713e-01 5.935000e-04 4.647000e-09 2.400000e-05 
2.512000e-07 8.774536e-01 6.234000e-04 5.852000e-09 2.690000e-05 
2.512000e-07 9.294167e-01 6.549000e-04 7.370000e-09 3.020000e-05 
2.512000e-07 9.847831e-01 6.884000e-04 9.279000e-09 3.390000e-05 
2.512000e-07 1.042760e+00 7.258000e-04 1.169000e-08 3.810000e-05 
2.512000e-07 1.105028e+00 7.657000e-04 1.472000e-08 4.270000e-05 
2.512000e-07 1.170767e+00 8.079000e-04 1.853000e-08 4.790000e-05 
2.512000e-07 1.239842e+00 8.528000e-04 2.333000e-08 5.380000e-05 
2.512000e-07 1.313253e+00 9.007000e-04 2.936000e-08 6.030000e-05 
2.512000e-07 1.391049e+00 9.512000e-04 3.697000e-08 6.770000e-05 
2.512000e-07 1.473546e+00 1.004000e-03 4.656000e-08 7.590000e-05 
2.512000e-07 1.560924e+00 1.060000e-03 5.865000e-08 8.520000e-05 
2.512000e-07 1.653343e+00 1.119000e-03 7.389000e-08 9.560000e-05 
2.512000e-07 1.751437e+00 1.181000e-03 9.313000e-08 1.070000e-04 
2.512000e-07 1.855218e+00 1.246000e-03 1.174000e-07 1.200000e-04 
2.512000e-07 1.964884e+00 1.316000e-03 1.480000e-07 1.350000e-04 
2.512000e-07 2.081319e+00 1.390000e-03 1.868000e-07 1.520000e-04 
2.512000e-07 2.204947e+00 1.467000e-03 2.358000e-07 1.700000e-04 
2.512000e-07 2.335359e+00 1.549000e-03 2.978000e-07 1.910000e-04 
2.512000e-07 2.473747e+00 1.636000e-03 3.763000e-07 2.150000e-04 
2.512000e-07 2.620122e+00 1.727000e-03 4.758000e-07 2.410000e-04 
2.512000e-07 2.775558e+00 1.822000e-03 6.024000e-07 2.710000e-04 
2.512000e-07 2.940104e+00 1.923000e-03 7.636000e-07 3.050000e-04 
2.512000e-07 3.114398e+00 2.027000e-03 9.686000e-07 3.420000e-04 
2.512000e-07 3.299207e+00 2.132000e-03 1.231000e-06 3.850000e-04 
2.512000e-07 3.494481e+00 2.241000e-03 1.567000e-06 4.330000e-04 
2.512000e-07 3.701021e+00 2.354000e-03 1.999000e-06 4.870000e-04 
2.512000e-07 3.921069e+00 2.468000e-03 2.554000e-06 5.480000e-04 
2.512000e-07 4.153574e+00 2.583000e-03 3.276000e-06 6.180000e-04 
2.512000e-07 4.399723e+00 2.697000e-03 4.214000e-06 6.970000e-04 
2.512000e-07 4.659308e+00 2.806000e-03 5.446000e-06 7.870000e-04 
2.512000e-07 4.935676e+00 2.906000e-03 7.075000e-06 8.900000e-04 
2.512000e-07 5.229194e+00 2.859000e-03 9.272000e-06 1.010000e-03 
2.512000e-07 5.537481e+00 3.134000e-03 1.235000e-05 1.150000e-03 
2.512000e-07 5.867685e+00 4.510000e-03 1.657000e-05 1.310000e-03 
2.512000e-07 6.214747e+00 6.399000e-03 2.229000e-05 1.500000e-03 
2.512000e-07 6.580902e+00 9.462000e-03 3.042000e-05 1.730000e-03 
2.512000e-07 6.973239e+00 1.464000e-02 4.174000e-05 1.990000e-03 
2.512000e-07 7.384407e+00 2.135000e-02 5.776000e-05 2.300000e-03 
2.512000e-07 7.822347e+00 3.085000e-02 8.313000e-05 2.700000e-03 
2.512000e-07 8.287713e+00 6.236000e-02 1.281000e-04 3.060000e-03 
2.512000e-07 8.774536e+00 1.123000e-01 1.445000e-04 2.760000e-03 
2.512000e-07 9.294167e+00 1.067000e-01 1.691000e-04 3.160000e-03 
2.512000e-07 9.847831e+00 1.184000e-01 2.143000e-04 3.490000e-03 
2.512000e-07 1.042760e+01 1.487000e-01 2.931000e-04 3.720000e-03 
2.512000e-07 1.105028e+01 1.733000e-01 3.732000e-04 3.990000e-03 
2.512000e-07 1.170767e+01 2.134000e-01 5.372000e-04 4.220000e-03 
2.512000e-07 1.239842e+01 2.746000e-01 7.179000e-04 4.220000e-03 
2.512000e-07 1.313253e+01 3.285000e-01 9.203000e-04 4.390000e-03 
2.512000e-07 1.391049e+01 3.705000e-01 1.063000e-03 4.710000e-03 
2.512000e-07 1.473546e+01 4.011000e-01 1.367000e-03 5.230000e-03 
2.512000e-07 1.560924e+01 4.785000e-01 1.900000e-03 5.500000e-03 
2.512000e-07 1.653343e+01 5.677000e-01 2.583000e-03 5.800000e-03 
2.512000e-07 1.751437e+01 6.216000e-01 3.206000e-03 6.360000e-03 
2.512000e-07 1.855218e+01 6.264000e-01 3.713000e-03 7.150000e-03 
2.512000e-07 1.964884e+01 5.210000e-01 3.521000e-03 8.270000e-03 
2.512000e-07 2.081319e+01 3.244000e-01 2.142000e-03 9.820000e-03 
2.512000e-07 2.204947e+01 2.610000e-01 1.370000e-03 1.150000e-02 
2.512000e-07 2.335359e+01 2.447000e-01 1.254000e-03 1.310000e-02 
2.512000e-07 2.473747e+01 2.338000e-01 1.229000e-03 1.490000e-02 
2.512000e-07 2.620122e+01 2.252000e-01 1.251000e-03 1.690000e-02 
2.512000e-07 2.775558e+01 2.178000e-01 1.301000e-03 1.910000e-02 
2.512000e-07 2.940104e+01 2.106000e-01 1.366000e-03 2.160000e-02 
2.512000e-07 3.114398e+01 2.033000e-01 1.442000e-03 2.440000e-02 
2.512000e-07 3.299207e+01 1.957000e-01 1.521000e-03 2.750000e-02 
2.512000e-07 3.494481e+01 1.878000e-01 1.603000e-03 3.100000e-02 
2.512000e-07 3.701021e+01 1.795000e-01 1.682000e-03 3.500000e-02 
2.512000e-07 3.921069e+01 1.707000e-01 1.754000e-03 3.940000e-02 
2.512000e-07 4.153574e+01 1.618000e-01 1.821000e-03 4.450000e-02 
2.512000e-07 4.399723e+01 1.526000e-01 1.874000e-03 5.010000e-02 
2.512000e-07 4.659308e+01 1.434000e-01 1.914000e-03 5.650000e-02 
2.512000e-07 4.935676e+01 1.341000e-01 1.932000e-03 6.370000e-02 
2.512000e-07 5.229194e+01 1.249000e-01 1.914000e-03 7.180000e-02 
2.512000e-07 5.537481e+01 1.206000e-01 1.947000e-03 8.100000e-02 
2.512000e-07 5.867685e+01 1.141000e-01 1.970000e-03 9.130000e-02 
